user_id,first_name,last_name,date_of_birth,gender,email,state,city,latitude,longitude,language
3792,Javier,Irwin,2000-04-10,Male,Javier_Irwin7088@twipet.com,Maharashtra,Pune,18.4977,73.8755,Marathi
3798,Doug,Vass,1995-09-06,Male,Doug_Vass3414@gmail.com,Maharashtra,Pune,18.5313,73.8752,Marathi
3805,Adela,Forester,1992-01-23,Female,Adela_Forester3414@deavo.com,Maharashtra,Nagpur,21.1753,79.0704,Marathi
3817,Stacy,Gunn,1977-05-16,Female,Stacy_Gunn8176@elnee.tech,Maharashtra,Nagpur,21.1083,79.0605,Marathi
3823,Daria,Vallory,1985-03-01,Female,Daria_Vallory7177@gembat.biz,Maharashtra,Mumbai,19.1248,72.842,Marathi
3843,Rosalee,Hobson,2000-01-02,Female,Rosalee_Hobson7738@bulaffy.com,Maharashtra,Pune,18.4953,73.9025,Marathi
3851,Alice,Knight,1971-09-08,Female,Alice_Knight2975@dionrab.com,Maharashtra,Mumbai,19.0708,72.897,Marathi
3852,Bree,Rigg,1973-07-04,Female,Bree_Rigg6073@womeona.net,Maharashtra,Mumbai,19.1071,72.842,Marathi
3854,Barney,Torres,1957-07-03,Male,Barney_Torres249@nickia.com,Maharashtra,Mumbai,19.109,72.885,Marathi
3862,Noah,Ryan,1962-07-16,Male,Noah_Ryan5725@jiman.org,Maharashtra,Mumbai,19.0627,72.8712,Marathi
3865,Martin,Doherty,1968-06-21,Male,Martin_Doherty1021@mafthy.com,Maharashtra,Mumbai,19.0592,72.9172,Marathi
3870,Manuel,Graves,1995-07-11,Male,Manuel_Graves7528@mafthy.com,Maharashtra,Pune,18.4911,73.8773,Marathi
3875,Johnny,Fox,1966-01-13,Male,Johnny_Fox2767@bauros.biz,Maharashtra,Mumbai,19.0264,72.8332,Marathi
3878,Henry,Barrett,1982-01-20,Male,Henry_Barrett4405@fuliss.net,Maharashtra,Nagpur,21.1481,79.0589,Marathi
3888,Joseph,Graves,1995-01-09,Male,Joseph_Graves7736@ubusive.com,Maharashtra,Pune,18.5074,73.8643,Marathi
3911,Russel,Weston,1986-09-14,Male,Russel_Weston6911@yahoo.com,Maharashtra,Pune,18.5215,73.8978,Marathi
3915,Mackenzie,Parsons,1970-07-21,Female,Mackenzie_Parsons3078@grannar.com,Maharashtra,Mumbai,19.0349,72.8876,Marathi
3937,Sage,Osman,1994-06-26,Female,Sage_Osman7457@famism.biz,Maharashtra,Mumbai,19.0365,72.8854,Marathi
3938,Miriam,Little,1976-12-27,Female,Miriam_Little706@brety.org,Maharashtra,Pune,18.5368,73.8708,Marathi
3946,Gabriel,Moore,1957-07-25,Male,Gabriel_Moore4473@bauros.biz,Maharashtra,Pune,18.558,73.8902,Marathi
1220,Crystal,Griffiths,1974-07-21,Female,Crystal_Griffiths1008@gompie.com,Karnataka,Mysore,12.2851,76.6328,Kannada
1225,Ruby,Brett,1974-03-22,Female,Ruby_Brett9405@corti.com,Karnataka,Mysore,12.2596,76.6484,Kannada
1226,Sabina,Jobson,1981-01-10,Female,Sabina_Jobson9968@deons.tech,Karnataka,Mysore,12.2628,76.628,Kannada
1295,Barney,Penn,2008-01-12,Male,Barney_Penn3456@yahoo.com,Karnataka,Bengaluru,12.9678,77.623,Kannada
1296,Rosalee,Knight,1971-04-18,Female,Rosalee_Knight5165@eirey.tech,Karnataka,Mysore,12.3014,76.6226,Kannada
1310,Cynthia,Thomas,1998-01-29,Female,Cynthia_Thomas7534@gompie.com,Karnataka,Bengaluru,12.9336,77.5602,Kannada
1413,Carter,Hunt,2008-01-29,Male,Carter_Hunt918@fuliss.net,Karnataka,Mysore,12.289,76.664,Kannada
1419,Paige,Dallas,1977-08-19,Female,Paige_Dallas4209@bungar.biz,Karnataka,Bengaluru,12.924,77.5876,Kannada
1420,Jacob,Lucas,1975-06-13,Male,Jacob_Lucas3333@corti.com,Karnataka,Mysore,12.2643,76.6284,Kannada
1422,Chadwick,Murphy,1991-02-03,Male,Chadwick_Murphy7673@gmail.com,Karnataka,Mysore,12.2531,76.6433,Kannada
1435,Nick,Ellison,1974-04-27,Male,Nick_Ellison7664@sveldo.biz,Karnataka,Bengaluru,12.9328,77.6088,Kannada
1436,Rufus,Furnell,1985-05-25,Male,Rufus_Furnell8845@qater.org,Karnataka,Bengaluru,12.9879,77.5862,Kannada
1437,Marissa,Matthews,1999-08-03,Female,Marissa_Matthews5998@guentu.biz,Karnataka,Mysore,12.2584,76.6468,Kannada
1460,Livia,Scott,2012-06-24,Female,Livia_Scott2643@nimogy.biz,Karnataka,Bengaluru,12.9521,77.5999,Kannada
1514,Chester,Farrow,1998-03-24,Male,Chester_Farrow5432@hourpy.biz,Karnataka,Bengaluru,12.9356,77.5847,Kannada
1518,Doug,Vangness,1978-05-19,Male,Doug_Vangness2812@gembat.biz,Karnataka,Bengaluru,12.984,77.5762,Kannada
1524,Alma,Flett,2002-10-12,Female,Alma_Flett4398@bretoux.com,Karnataka,Bengaluru,12.9572,77.5484,Kannada
1525,Brad,Gordon,1993-12-24,Male,Brad_Gordon8529@nanoff.biz,Karnataka,Bengaluru,12.988,77.5606,Kannada
1527,Morgan,Nicholls,1980-04-07,Female,Morgan_Nicholls8796@gembat.biz,Karnataka,Mysore,12.2477,76.6054,Kannada
1528,Daria,Graham,1996-02-24,Female,Daria_Graham2258@hourpy.biz,Karnataka,Bengaluru,12.9376,77.6145,Kannada
1592,Michael,Leigh,1970-08-29,Male,Michael_Leigh7459@mafthy.com,Karnataka,Bengaluru,12.9684,77.5832,Kannada
1596,Gabriel,Wilcox,1985-10-05,Male,Gabriel_Wilcox1192@kideod.biz,Karnataka,Mysore,12.2735,76.6645,Kannada
1603,Rae,York,1975-06-06,Female,Rae_York8384@tonsy.org,Karnataka,Mysore,12.3451,76.6246,Kannada
1613,Caleb,Walker,1982-01-29,Male,Caleb_Walker695@gompie.com,Karnataka,Bengaluru,12.9346,77.6032,Kannada
1615,Tess,Allen,2009-03-03,Female,Tess_Allen5439@gembat.biz,Karnataka,Bengaluru,12.9795,77.5572,Kannada
1617,Kimberly,Ranks,1973-01-22,Female,Kimberly_Ranks4187@nimogy.biz,Karnataka,Bengaluru,12.9648,77.5922,Kannada
1620,Daniel,Johnson,2005-04-05,Male,Daniel_Johnson1285@extex.org,Karnataka,Bengaluru,12.9221,77.5966,Kannada
1760,Marvin,Richardson,1987-10-25,Male,Marvin_Richardson2900@vetan.org,Karnataka,Bengaluru,12.9558,77.5568,Kannada
1766,Leah,Rixon,1972-01-16,Female,Leah_Rixon603@liret.org,Karnataka,Bengaluru,12.9855,77.6314,Kannada
1906,Ron,Simpson,1979-11-01,Male,Ron_Simpson2931@infotech44.tech,Karnataka,Mysore,12.318,76.6876,Kannada
3049,Eryn,Victor,1977-02-07,Female,Eryn_Victor5705@grannar.com,Karnataka,Mysore,12.2756,76.6822,Kannada
3053,Mabel,Yang,1990-11-18,Female,Mabel_Yang9156@vetan.org,Karnataka,Mysore,12.2797,76.6364,Kannada
3064,Gabriel,Robe,1986-04-21,Male,Gabriel_Robe728@twipet.com,Karnataka,Mysore,12.269,76.6316,Kannada
3068,Chad,Nanton,1980-06-04,Male,Chad_Nanton1807@sveldo.biz,Karnataka,Mysore,12.2753,76.615,Kannada
3072,Rocco,Watson,1999-06-21,Male,Rocco_Watson2613@muall.tech,Karnataka,Bengaluru,12.9506,77.5526,Kannada
3077,Mark,Burnley,1979-03-22,Male,Mark_Burnley4756@gompie.com,Karnataka,Bengaluru,12.9519,77.5968,Kannada
3081,Josh,Quinton,1954-04-10,Male,Josh_Quinton5402@iatim.tech,Karnataka,Bengaluru,12.9497,77.5456,Kannada
3083,Tyler,Marshall,1969-06-24,Male,Tyler_Marshall8650@elnee.tech,Karnataka,Bengaluru,12.9297,77.6026,Kannada
3097,Candace,Savage,1996-06-03,Female,Candace_Savage1585@gembat.biz,Karnataka,Bengaluru,12.9348,77.6273,Kannada
3099,Doris,Snell,1970-07-08,Female,Doris_Snell9545@ovock.tech,Karnataka,Bengaluru,12.9669,77.6433,Kannada
3101,Ilona,Neal,1959-12-21,Female,Ilona_Neal4272@atink.com,Karnataka,Mysore,12.2459,76.6421,Kannada
3258,Eileen,Wren,1964-03-31,Female,Eileen_Wren3720@joiniaa.com,Karnataka,Bengaluru,12.9569,77.6183,Kannada
3366,Analise,Potter,1963-04-28,Female,Analise_Potter1738@grannar.com,Karnataka,Mysore,12.3415,76.6321,Kannada
3367,Angelica,Knight,1993-01-12,Female,Angelica_Knight7276@muall.tech,Karnataka,Bengaluru,12.9553,77.608,Kannada
3382,Tony,Powell,1958-07-05,Male,Tony_Powell6861@liret.org,Karnataka,Mysore,12.3239,76.6212,Kannada
3390,Adelaide,Brett,1967-12-28,Female,Adelaide_Brett131@eirey.tech,Karnataka,Bengaluru,12.9544,77.6117,Kannada
3400,Leroy,Olson,1982-12-23,Male,Leroy_Olson4513@extex.org,Karnataka,Bengaluru,12.939,77.5681,Kannada
3407,Wade,Dunbar,1987-04-17,Male,Wade_Dunbar4536@eirey.tech,Karnataka,Mysore,12.247,76.619,Kannada
3410,Marigold,Pitt,1986-04-25,Female,Marigold_Pitt395@qater.org,Karnataka,Mysore,12.2924,76.6187,Kannada
3472,Doug,Vincent,1965-04-29,Male,Doug_Vincent713@brety.org,Karnataka,Bengaluru,12.9283,77.616,Kannada
3477,Boris,Jackson,1983-03-28,Male,Boris_Jackson4513@womeona.net,Karnataka,Bengaluru,12.9513,77.5564,Kannada
3479,Carina,Varley,1995-03-12,Female,Carina_Varley4995@jiman.org,Karnataka,Bengaluru,12.9543,77.5862,Kannada
3481,Barney,Hill,1974-07-23,Male,Barney_Hill8651@bretoux.com,Karnataka,Bengaluru,12.9788,77.6333,Kannada
3595,Enoch,Lindop,1981-05-06,Male,Enoch_Lindop525@womeona.net,Karnataka,Mysore,12.2637,76.6234,Kannada
3598,Rae,Mcgregor,1981-08-30,Female,Rae_Mcgregor6604@deons.tech,Karnataka,Mysore,12.2989,76.6627,Kannada
3643,Matt,Rose,1960-01-09,Male,Matt_Rose9701@liret.org,Karnataka,Bengaluru,12.9297,77.6244,Kannada
3644,Evie,Beal,1978-12-03,Female,Evie_Beal512@bauros.biz,Karnataka,Bengaluru,12.9742,77.5732,Kannada
3646,Leroy,Stone ,1971-03-22,Male,Leroy_Stone 4678@elnee.tech,Karnataka,Mysore,12.2723,76.6489,Kannada
3649,Mandy,Talbot,1985-04-01,Female,Mandy_Talbot1800@zorer.org,Karnataka,Mysore,12.3154,76.6429,Kannada
3663,Kirsten,Ellis,1958-10-20,Female,Kirsten_Ellis9400@jiman.org,Karnataka,Bengaluru,12.9628,77.5937,Kannada
3668,Gwen,Powell,1969-03-27,Female,Gwen_Powell1208@gmail.com,Karnataka,Bengaluru,12.9421,77.5891,Kannada
3696,Roger,Hancock,1954-09-02,Male,Roger_Hancock515@acrit.org,Karnataka,Mysore,12.3108,76.6412,Kannada
3713,Rosalyn,Gordon,1970-09-21,Female,Rosalyn_Gordon747@brety.org,Karnataka,Bengaluru,12.9737,77.6276,Kannada
3726,Cristal,Oatway,2000-07-28,Female,Cristal_Oatway5501@muall.tech,Karnataka,Bengaluru,12.9273,77.6446,Kannada
1769,Shay,Whatson,1998-01-15,Female,Shay_Whatson3278@extex.org,Uttar Pradesh,Lucknow,26.8358,80.9613,Hindi
1778,Keira,Collins,1975-09-21,Female,Keira_Collins4919@mafthy.com,Uttar Pradesh,Prayagraj,25.4073,81.8664,Hindi
1852,Jack,Bowen,2014-06-27,Male,Jack_Bowen3861@joiniaa.com,Uttar Pradesh,Lucknow,26.8175,80.9523,Hindi
1856,Holly,Varley,1983-02-18,Female,Holly_Varley9269@atink.com,Uttar Pradesh,Lucknow,26.8649,80.9334,Hindi
1889,Sonya,May,1971-02-26,Female,Sonya_May5079@corti.com,Uttar Pradesh,Lucknow,26.8386,80.9282,Hindi
1914,Greta,Thomson,1982-08-15,Female,Greta_Thomson4485@twace.org,Uttar Pradesh,Lucknow,26.8231,80.9403,Hindi
1916,Ellen,Russell,1998-07-04,Female,Ellen_Russell1249@dionrab.com,Uttar Pradesh,Lucknow,26.8572,80.9719,Hindi
1932,Deborah,Ashwell,1990-02-25,Female,Deborah_Ashwell561@jiman.org,Uttar Pradesh,Lucknow,26.8829,80.9537,Hindi
3177,Julius,Tanner,1971-10-12,Male,Julius_Tanner8455@extex.org,Uttar Pradesh,Lucknow,26.8101,80.9774,Hindi
3179,Greta,Leigh,1973-02-25,Female,Greta_Leigh3678@gembat.biz,Uttar Pradesh,Lucknow,26.8858,80.9525,Hindi
3491,Barney,Olson,1989-12-22,Male,Barney_Olson3481@gembat.biz,Uttar Pradesh,Lucknow,26.8665,80.9837,Hindi
3518,Russel,Martin,1983-02-09,Male,Russel_Martin3686@mafthy.com,Uttar Pradesh,Prayagraj,25.4226,81.8185,Hindi
3534,Rocco,Gordon,1997-03-21,Male,Rocco_Gordon8459@ovock.tech,Uttar Pradesh,Prayagraj,25.4518,81.8381,Hindi
3536,Maribel,Alldridge,1970-10-20,Female,Maribel_Alldridge1660@liret.org,Uttar Pradesh,Lucknow,26.8146,80.945,Hindi
3551,Abdul,Warner,1968-06-25,Male,Abdul_Warner986@iatim.tech,Uttar Pradesh,Lucknow,26.8868,80.9322,Hindi
3559,Nate,Needham,1969-11-02,Male,Nate_Needham8260@corti.com,Uttar Pradesh,Prayagraj,25.478,81.8626,Hindi
3560,Stacy,Franks,1966-09-30,Female,Stacy_Franks4286@infotech44.tech,Uttar Pradesh,Lucknow,26.8248,80.9301,Hindi
3564,Liv,Howard,1980-07-19,Female,Liv_Howard1696@vetan.org,Uttar Pradesh,Prayagraj,25.4793,81.89,Hindi
3570,Nate,Booth,1987-09-04,Male,Nate_Booth8924@corti.com,Uttar Pradesh,Lucknow,26.8097,80.951,Hindi
1665,Bernadette,Knight,2011-01-16,Female,Bernadette_Knight740@bauros.biz,Kerala,Kochi,9.9023,76.3099,Malayalam
1680,Cedrick,Warner,1973-02-25,Male,Cedrick_Warner9333@twipet.com,Kerala,Kochi,9.9713,76.2337,Malayalam
1693,Elijah,Hood,1989-06-15,Male,Elijah_Hood3205@deavo.com,Kerala,Kochi,9.9614,76.2323,Malayalam
1700,Bristol,Talbot,1999-12-15,Female,Bristol_Talbot5295@atink.com,Kerala,Kochi,9.8944,76.298,Malayalam
3469,Candice,Lee,1985-01-22,Female,Candice_Lee2533@qater.org,Kerala,Kannur,11.8654,75.3524,Malayalam
3470,Sofia,Donovan,1959-03-17,Female,Sofia_Donovan7392@famism.biz,Kerala,Kochi,9.968,76.2291,Malayalam
3473,Matthew,Osman,1956-11-05,Male,Matthew_Osman992@nickia.com,Kerala,Kochi,9.9494,76.2899,Malayalam
3482,Zara,Carson,1955-04-05,Female,Zara_Carson7141@muall.tech,Kerala,Kannur,11.8744,75.3236,Malayalam
3637,Carmella,Beal,1971-12-02,Female,Carmella_Beal5374@liret.org,Kerala,Kochi,9.924,76.284,Malayalam
3719,Wade,Snow,1964-02-03,Male,Wade_Snow3788@eirey.tech,Kerala,Kannur,11.8723,75.398,Malayalam
3950,Ivy,Vaughan,1989-01-27,Female,Ivy_Vaughan3158@bretoux.com,Kerala,Kochi,9.9258,76.293,Malayalam
3954,Boris,Allington,1993-11-22,Male,Boris_Allington7281@ovock.tech,Kerala,Kochi,9.9281,76.3119,Malayalam
3956,Aileen,Eaton,1963-10-03,Female,Aileen_Eaton8726@muall.tech,Kerala,Kannur,11.8652,75.3828,Malayalam
3960,Ramon,Calderwood,1961-03-24,Male,Ramon_Calderwood481@gompie.com,Kerala,Kannur,11.8642,75.4146,Malayalam
3961,Noah,West,1973-03-29,Male,Noah_West8084@bretoux.com,Kerala,Kochi,9.9581,76.252,Malayalam
1068,Peter,Dyson,1982-03-01,Male,Peter_Dyson6589@acrit.org,Delhi,Delhi,28.7021,77.0592,Hindi
1074,Bernadette,Nobbs,1989-10-06,Female,Bernadette_Nobbs6268@fuliss.net,Delhi,Delhi,28.6926,77.0536,Hindi
1523,Johnny,Kirby,2009-10-07,Male,Johnny_Kirby7154@hourpy.biz,Delhi,Delhi,28.665,77.1213,Hindi
1532,Tony,Richardson,1978-02-07,Male,Tony_Richardson972@elnee.tech,Delhi,Delhi,28.7524,77.1002,Hindi
1534,Rita,Rose,2007-10-09,Female,Rita_Rose8053@twace.org,Delhi,Delhi,28.7456,77.0637,Hindi
1535,Sharon,Whitmore,1982-06-30,Female,Sharon_Whitmore3722@womeona.net,Delhi,Delhi,28.7502,77.1056,Hindi
1546,Aiden,James,2012-09-29,Male,Aiden_James1461@iatim.tech,Delhi,Delhi,28.6909,77.1219,Hindi
1770,Hanna,Wright,1985-12-30,Female,Hanna_Wright3160@gompie.com,Delhi,Delhi,28.6633,77.1323,Hindi
1774,Leslie,Mitchell,2005-12-21,Female,Leslie_Mitchell8872@eirey.tech,Delhi,Delhi,28.7504,77.0902,Hindi
1880,Percy,Hogg,2001-06-17,Male,Percy_Hogg6261@typill.biz,Delhi,Delhi,28.6704,77.0626,Hindi
1885,Kieth,Riley,1996-11-01,Male,Kieth_Riley836@liret.org,Delhi,Delhi,28.7203,77.1286,Hindi
1895,Evie,Steer,1987-01-12,Female,Evie_Steer3667@bretoux.com,Delhi,Delhi,28.7136,77.112,Hindi
1896,Hazel,Roman,2002-01-08,Female,Hazel_Roman9668@guentu.biz,Delhi,Delhi,28.7074,77.0728,Hindi
1902,Carolyn,Shepherd,2010-01-16,Female,Carolyn_Shepherd5312@deons.tech,Delhi,Delhi,28.683,77.1506,Hindi
1929,Joseph,Everett,2011-02-15,Male,Joseph_Everett2315@cispeto.com,Delhi,Delhi,28.7429,77.1495,Hindi
3247,Fred,Allen,1965-01-04,Male,Fred_Allen3966@corti.com,Delhi,Delhi,28.6933,77.09,Hindi
3253,Jack,Leslie,1976-08-20,Male,Jack_Leslie1303@eirey.tech,Delhi,Delhi,28.7116,77.0676,Hindi
3257,Jenna,Archer,1961-10-14,Female,Jenna_Archer1143@famism.biz,Delhi,Delhi,28.6562,77.1136,Hindi
3795,Monica,Nurton,1957-02-08,Female,Monica_Nurton5431@zorer.org,Delhi,Delhi,28.752,77.0987,Hindi
1143,Dasha,Mitchell,1993-11-13,Female,Dasha_Mitchell2892@bulaffy.com,Andhra Pradesh,Visakhapatnam,17.6541,83.2322,Telugu
1149,Freya,Mitchell,2004-06-28,Female,Freya_Mitchell9293@acrit.org,Andhra Pradesh,Visakhapatnam,17.703,83.1698,Telugu
1309,Sharon,Victor,1976-06-28,Female,Sharon_Victor7948@hourpy.biz,Andhra Pradesh,Visakhapatnam,17.708,83.1734,Telugu
1312,Luke,Addis,1978-11-06,Male,Luke_Addis7293@cispeto.com,Andhra Pradesh,Guntur,16.2601,80.4324,Telugu
1432,Harriet,Hale,1979-11-08,Female,Harriet_Hale3254@typill.biz,Andhra Pradesh,Visakhapatnam,17.7112,83.1739,Telugu
1438,Peter,Norman,1987-05-16,Male,Peter_Norman6607@fuliss.net,Andhra Pradesh,Visakhapatnam,17.7115,83.2574,Telugu
1445,Chadwick,Hamilton,2007-08-14,Male,Chadwick_Hamilton4630@irrepsy.com,Andhra Pradesh,Guntur,16.2594,80.4852,Telugu
1447,Jade,Farmer,2004-08-24,Female,Jade_Farmer9501@mafthy.com,Andhra Pradesh,Guntur,16.2692,80.4029,Telugu
1454,Julian,Alldridge,1978-03-06,Male,Julian_Alldridge7774@ubusive.com,Andhra Pradesh,Guntur,16.3081,80.4269,Telugu
1530,Kieth,Moore,2006-09-06,Male,Kieth_Moore9060@grannar.com,Andhra Pradesh,Guntur,16.295,80.4366,Telugu
1537,Nicholas,Russell,2015-10-30,Male,Nicholas_Russell5152@infotech44.tech,Andhra Pradesh,Guntur,16.2831,80.3946,Telugu
1612,Nathan,Vincent,1986-07-27,Male,Nathan_Vincent7541@deavo.com,Andhra Pradesh,Visakhapatnam,17.6697,83.1845,Telugu
1893,Julius,Rowlands,2014-09-22,Male,Julius_Rowlands9712@nickia.com,Andhra Pradesh,Guntur,16.324,80.4577,Telugu
1908,Ruth,Fox,1991-07-21,Female,Ruth_Fox7296@qater.org,Andhra Pradesh,Visakhapatnam,17.6609,83.2269,Telugu
1911,Maddison,Chappell,1992-02-29,Female,Maddison_Chappell3911@tonsy.org,Andhra Pradesh,Guntur,16.3329,80.4739,Telugu
1918,Alan,Healy,2011-06-03,Male,Alan_Healy9664@dionrab.com,Andhra Pradesh,Guntur,16.258,80.3887,Telugu
1924,Helen,Ianson,1978-11-04,Female,Helen_Ianson5369@iatim.tech,Andhra Pradesh,Visakhapatnam,17.6618,83.2408,Telugu
2002,Ramon,Vincent,1980-07-29,Male,Ramon_Vincent4576@qater.org,Andhra Pradesh,Visakhapatnam,17.6982,83.2012,Telugu
3321,Sara,Nayler,1979-07-06,Female,Sara_Nayler2531@infotech44.tech,Andhra Pradesh,Visakhapatnam,17.7065,83.1719,Telugu
3332,Boris,Antcliff,1957-03-17,Male,Boris_Antcliff3201@ovock.tech,Andhra Pradesh,Guntur,16.2845,80.3963,Telugu
3335,Henry,Drummond,1965-02-11,Male,Henry_Drummond1760@zorer.org,Andhra Pradesh,Visakhapatnam,17.6665,83.1824,Telugu
3720,Hayden,Eaton,1965-12-19,Male,Hayden_Eaton4577@dionrab.com,Andhra Pradesh,Visakhapatnam,17.6605,83.2569,Telugu
3772,Johnathan,Hastings,1997-03-31,Male,Johnathan_Hastings9044@infotech44.tech,Andhra Pradesh,Guntur,16.3181,80.4116,Telugu
3773,Mason,Stone,1962-05-25,Male,Mason_Stone3687@gompie.com,Andhra Pradesh,Visakhapatnam,17.6629,83.2411,Telugu
3778,Benny,Mccall,1987-04-21,Male,Benny_Mccall2928@nickia.com,Andhra Pradesh,Visakhapatnam,17.6993,83.2114,Telugu
3782,Anabelle,Redfern,1977-11-10,Female,Anabelle_Redfern6919@irrepsy.com,Andhra Pradesh,Guntur,16.308,80.4029,Telugu
3799,Martin,Robinson,1998-05-11,Male,Martin_Robinson2623@dionrab.com,Andhra Pradesh,Visakhapatnam,17.7244,83.1908,Telugu
3953,Aiden,Watt,1970-03-23,Male,Aiden_Watt8948@gmail.com,Andhra Pradesh,Guntur,16.3108,80.4544,Telugu
3057,Erick,Price,1957-01-10,Male,Erick_Price8853@iatim.tech,Punjab,Ludhiana,30.8522,75.8503,Punjabi
3065,Felicity,Snell,1976-01-02,Female,Felicity_Snell4783@supunk.biz,Punjab,Ludhiana,30.9344,75.8173,Punjabi
3080,Noah,Victor,1957-10-02,Male,Noah_Victor9783@iatim.tech,Punjab,Ludhiana,30.9257,75.8672,Punjabi
3084,Leanne,Chappell,1989-05-07,Female,Leanne_Chappell9559@eirey.tech,Punjab,Ludhiana,30.9415,75.881,Punjabi
3089,Chuck,Ripley,1956-09-24,Male,Chuck_Ripley2623@fuliss.net,Punjab,Amritsar,31.6339,74.8273,Punjabi
3091,Jayden,Dixon,1958-01-27,Male,Jayden_Dixon360@elnee.tech,Punjab,Ludhiana,30.8708,75.8234,Punjabi
3092,Leslie,Kelly,1977-12-23,Female,Leslie_Kelly7588@qater.org,Punjab,Amritsar,31.5872,74.9149,Punjabi
3094,Jade,Willson,1994-04-21,Female,Jade_Willson8661@sheye.org,Punjab,Amritsar,31.6063,74.9058,Punjabi
3249,Felicity,Stone,1977-10-10,Female,Felicity_Stone4033@bulaffy.com,Punjab,Ludhiana,30.8788,75.8457,Punjabi
3329,Peter,Ingram,1967-09-01,Male,Peter_Ingram2703@atink.com,Punjab,Ludhiana,30.8791,75.8492,Punjabi
3330,Brad,Davies,1992-03-31,Male,Brad_Davies6332@yahoo.com,Punjab,Amritsar,31.6205,74.8559,Punjabi
3361,Kirsten,Welsch,1974-07-17,Female,Kirsten_Welsch5067@jiman.org,Punjab,Ludhiana,30.8517,75.9,Punjabi
3363,Nathan,Bradley,1968-04-11,Male,Nathan_Bradley2492@guentu.biz,Punjab,Ludhiana,30.8692,75.8993,Punjabi
3374,Callie,Boyle,1978-04-05,Female,Callie_Boyle3831@fuliss.net,Punjab,Ludhiana,30.8664,75.822,Punjabi
3377,Boris,Nobbs,1957-12-10,Male,Boris_Nobbs7038@sheye.org,Punjab,Amritsar,31.6801,74.9055,Punjabi
3381,Hope,Thatcher,1992-07-15,Female,Hope_Thatcher4173@vetan.org,Punjab,Amritsar,31.683,74.8562,Punjabi
3391,Alma,Bailey,1986-07-04,Female,Alma_Bailey1108@twipet.com,Punjab,Amritsar,31.6604,74.8519,Punjabi
3403,Matt,Edler,1972-09-03,Male,Matt_Edler9385@bauros.biz,Punjab,Ludhiana,30.9232,75.8201,Punjabi
3404,Renee,Salt,1992-01-26,Female,Renee_Salt3716@gmail.com,Punjab,Amritsar,31.5866,74.9069,Punjabi
3413,Francesca,Collingwood,1994-03-05,Female,Francesca_Collingwood4867@gembat.biz,Punjab,Ludhiana,30.8927,75.8547,Punjabi
3859,Mandy,Wild,1979-08-21,Female,Mandy_Wild7413@vetan.org,Punjab,Amritsar,31.675,74.8513,Punjabi
3860,Candace,Hill,1973-09-09,Female,Candace_Hill2576@twipet.com,Punjab,Amritsar,31.6133,74.8248,Punjabi
3876,George,Broomfield,1999-03-19,Male,George_Broomfield1197@hourpy.biz,Punjab,Ludhiana,30.8642,75.8917,Punjabi
3882,Molly,Mcguire,1983-10-05,Female,Molly_Mcguire3437@infotech44.tech,Punjab,Ludhiana,30.898,75.8265,Punjabi
3935,Jayden,King,1990-06-01,Male,Jayden_King1800@kideod.biz,Punjab,Amritsar,31.621,74.8478,Punjabi
3949,Lucas,Mitchell,1962-02-19,Male,Lucas_Mitchell1787@nanoff.biz,Punjab,Ludhiana,30.9449,75.8628,Punjabi
1227,Cristal,Thomson,1996-03-14,Female,Cristal_Thomson9008@gompie.com,Haryana,Gurugram,28.4804,77.0342,Haryanvi
1281,Carrie,Brooks,1972-09-25,Female,Carrie_Brooks4351@ovock.tech,Haryana,Gurugram,28.4313,77.0468,Haryanvi
1467,Mark,Ebbs,1983-05-18,Male,Mark_Ebbs5352@gembat.biz,Haryana,Gurugram,28.5003,77.0244,Haryanvi
1468,Carl,Veale,1978-12-25,Male,Carl_Veale7893@dionrab.com,Haryana,Gurugram,28.5044,77.0713,Haryanvi
1650,Belinda,Osman,1976-04-10,Female,Belinda_Osman993@ubusive.com,Haryana,Gurugram,28.4641,77.0606,Haryanvi
1656,Sebastian,Morgan,1995-04-09,Male,Sebastian_Morgan8151@joiniaa.com,Haryana,Sirsa,29.4943,75.0027,Haryanvi
1667,Chris,Ellis,2007-05-01,Male,Chris_Ellis2723@infotech44.tech,Haryana,Gurugram,28.4565,77.0385,Haryanvi
1684,Jacqueline,Emerson,2010-04-17,Female,Jacqueline_Emerson1562@nimogy.biz,Haryana,Sirsa,29.545,75.0564,Haryanvi
1698,Jacob,Devonport,1971-01-10,Male,Jacob_Devonport5017@qater.org,Haryana,Sirsa,29.5207,75.0742,Haryanvi
1701,Nick,Calderwood,1989-09-05,Male,Nick_Calderwood1497@gembat.biz,Haryana,Gurugram,28.4604,77.052,Haryanvi
1985,Jolene,Briggs,1970-08-31,Female,Jolene_Briggs6722@naiker.biz,Haryana,Gurugram,28.4734,77.0295,Haryanvi
1986,Nick,Middleton,1993-11-04,Male,Nick_Middleton9694@bauros.biz,Haryana,Gurugram,28.4741,77.0602,Haryanvi
1987,Cadence,Abbot,1977-08-10,Female,Cadence_Abbot6307@hourpy.biz,Haryana,Gurugram,28.4175,77.0597,Haryanvi
1988,Gloria,Adler,1979-04-02,Female,Gloria_Adler7994@iatim.tech,Haryana,Sirsa,29.4901,75.0197,Haryanvi
1996,Henry,Roscoe,1999-07-19,Male,Henry_Roscoe4749@famism.biz,Haryana,Sirsa,29.4824,75.0457,Haryanvi
